theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d60_reach_d5,d60_reach_d10,d60_reach_d15,d60_reach_d20,d60_has_B,d60_has_A,d60_has_S,d60_p50,d60_p90,d60_p99,d60_p99_p50,d60_mean_bonus,d60_p99_bonus,d60_sink,d60_inflow,d60_refund,d60_sink_ratio,d60_drop7,d60_spare_total
0,1198.2593,0.7834931,711.48944,1.4387444,0.9877449,169.68425,0.02821169,0.011990437,0.0012737595,0.00051327376,1.7151421,0.85614526,0.72113985,0.22991008,0.35567003,0.6166341,0.87837267,0.37741312,0.020390928,0.00012065637,0.0,0.12029441,0.0359556,0.0,4494.1973,17542.793,58335.297,12.980137,0.01791121,0.16110633,72157200.0,82673180.0,156.25,0.87279886,0.25591215,779.3125
1,742.9928,1.1527878,421.69858,1.5834107,0.96044695,428.358,0.04793252,0.008569189,0.0022634503,0.00023145866,1.0683298,1.0062795,1.0001059,0.15048888,0.19637461,0.49220574,0.66560453,0.46911198,0.0013272201,0.0,0.0,0.21899131,0.020873554,0.0,5325.341,15781.676,38296.53,7.1913767,0.019997735,0.13069251,68726960.0,76388960.0,250.0,0.8996946,0.42362452,1446.9375
2,507.55353,1.023124,642.9317,1.3471357,0.8090217,358.56073,0.013438432,0.0056802044,0.0037933341,0.0003069792,0.75996804,1.1662247,0.9198654,0.18268886,0.2583125,0.67288697,0.6381384,0.34905887,0.014720077,0.00024131274,0.0,0.27014962,0.024855211,0.0,3823.8442,14370.309,53219.15,13.917708,0.01424012,0.134315,40909984.0,45758108.0,0.0,0.89404887,0.19944498,521.5625
3,951.8932,1.4412835,431.7541,1.6467298,1.1181191,277.74936,0.032545876,0.014257606,0.0014913068,0.00076601445,1.2720363,0.93839103,1.1902397,0.091439486,0.41971627,0.44845206,0.8058392,0.43798262,0.0014478764,0.0,0.0,0.2820946,0.08759652,0.0,5961.3994,19833.443,62162.977,10.427581,0.027442243,0.21090063,108408936.0,125307864.0,750.0,0.86513555,0.4280888,1639.3125
4,906.20703,0.97797906,341.26978,1.614256,1.1620531,199.79552,0.018605798,0.0030587337,0.0031737702,0.00013964363,0.65025115,0.915012,0.89268595,0.14034972,0.39680102,0.38997847,0.7899828,0.5341458,0.024131274,0.0,0.0,0.22562742,0.011944981,0.0,5315.1973,21126.24,70003.375,13.170419,0.015747212,0.15848595,60901090.0,78434430.0,0.0,0.77645856,0.2043919,536.4375
5,639.6121,1.3582968,787.79834,1.2953409,0.7966989,458.4257,0.03771061,0.012387488,0.0021946037,0.00060453836,1.5676988,1.1896043,1.1723098,0.21911071,0.28602123,0.71280354,0.55353355,0.47140443,0.0061534746,0.00024131274,0.0,0.28945464,0.062017374,0.0,4335.7144,13096.609,30746.922,7.091547,0.022714855,0.16773258,77939500.0,78495630.0,8406.25,0.9928088,0.4389479,1719.0625
6,787.2844,0.8160841,503.33325,1.5086534,0.8848718,394.0546,0.023376584,0.009358609,0.0006629478,0.00068005983,1.9683428,1.107908,0.8164137,0.10257089,0.21507211,0.5462314,0.7309985,0.38260132,0.007842664,0.0,0.0,0.093629345,0.0445222,0.0,4675.1475,17281.498,53846.37,11.517577,0.012852402,0.14127906,47015828.0,56457300.0,406.25,0.8327619,0.21947394,629.9375
7,1064.8276,1.2483183,559.72534,1.3727636,1.0809267,313.37195,0.043099746,0.0066860137,0.0029545643,0.00039238558,0.9981393,0.75451726,1.0874413,0.19316007,0.3237415,0.5690499,0.9125182,0.7466216,0.027509652,0.00024131274,0.0,0.28704152,0.03861004,0.0,5565.9004,18065.25,44638.918,8.020071,0.024471719,0.17909461,108811600.0,120488610.0,781.25,0.90308034,0.41602316,1422.875
8,1091.8221,1.051312,549.9477,1.2631692,0.9437997,245.77715,0.016602233,0.0041787378,0.0034521436,0.0007073931,0.9084787,0.8234908,1.1392169,0.11659713,0.27297014,0.358191,0.60147434,0.6692809,0.15938707,0.0066361004,0.0,0.2947635,0.06515443,0.0,6893.706,25844.54,78161.3,11.338066,0.019074984,0.20281845,76064580.0,103319310.0,0.0,0.7362087,0.20342664,582.875
9,849.83655,1.481944,587.2991,1.618361,1.0290016,330.39,0.036882147,0.012756143,0.0020251668,0.00024833187,1.8720635,1.0328308,0.86776316,0.20519327,0.43437493,0.73218787,0.8424177,0.3003137,0.00096525095,0.0,0.0,0.2795608,0.028716218,0.0,4657.43,15581.168,38177.82,8.1971855,0.025499035,0.156845,108863370.0,112763030.0,21312.5,0.96523476,0.4535473,1882.4375
10,603.7161,0.7429067,305.39514,1.410623,1.1025765,435.59296,0.021376088,0.01048897,0.00093192194,0.00017292917,1.4758325,1.138453,1.0522081,0.13046996,0.37080604,0.5019446,0.8667085,0.6149855,0.046814673,0.00132722,0.0,0.07287645,0.010738417,0.0,3263.4873,12675.527,47014.562,14.406234,0.011608515,0.099217184,38489580.0,39387680.0,156.25,0.9771946,0.20487452,568.75
11,856.6499,1.1247227,765.10974,1.4988675,0.8491737,178.84216,0.04226821,0.007067726,0.0027962353,0.0004547184,0.5532419,0.97568464,0.7721626,0.21254955,0.21151166,0.5759351,0.6771833,0.17097008,0.0030164092,0.0,0.0,0.25675675,0.03969595,0.0,4758.575,15111.073,38206.477,8.028974,0.022928491,0.17530516,79213530.0,85361060.0,0.0,0.92798203,0.3846525,1280.5
12,991.1978,0.8567467,660.2817,1.5367067,0.7559985,297.67712,0.026540939,0.010860074,0.001113792,0.0003337644,1.3639024,0.88968116,1.0353433,0.17314115,0.23394902,0.634456,0.7176749,0.27606177,0.0033783782,0.0,0.0,0.10967664,0.020752896,0.0,5125.6855,18145.773,55826.375,10.891495,0.015158086,0.122806564,63596770.0,75175460.0,93.75,0.8459767,0.25241312,767.9375
13,555.07196,1.2765023,465.21588,1.4572653,1.1781442,382.41895,0.047435306,0.008187478,0.0025306717,0.00062141306,0.8569773,1.2244562,0.76538676,0.08521036,0.34261942,0.46198073,0.9259517,0.4590975,0.0036196911,0.0,0.0,0.29512548,0.061776057,0.0,4041.193,11870.1045,37247.46,9.216947,0.022391323,0.16992188,62105876.0,62630900.0,2343.75,0.99158007,0.44341215,1633.4375
14,713.9381,0.9499161,685.3518,1.6982915,1.0413172,493.0478,0.011769492,0.004560199,0.0036256753,0.00054600835,1.1579906,1.0718349,1.2233367,0.24426836,0.41615528,0.67820954,0.7516591,0.18291505,0.0018098454,0.0,0.0,0.2699083,0.04379826,0.0,4633.4395,18589.992,68174.2,14.71352,0.013514105,0.15450406,46767170.0,60265330.0,0.0,0.7760211,0.16541988,412.5
15,1139.1372,1.3177063,381.3994,1.3237505,0.899872,236.25378,0.032046847,0.013888953,0.0017713457,8.108803e-05,1.8114216,0.7844863,0.944784,0.1628541,0.30537653,0.40572786,0.59196717,0.85834944,0.12379343,0.00265444,0.0,0.21838802,0.01097973,0.0,6312.3755,20548.645,50136.348,7.9425483,0.025839372,0.16216914,118090740.0,134970110.0,1156.25,0.8749324,0.40033782,1465.875
16,1121.6329,0.91340935,603.2087,1.5299563,1.1303332,370.6624,0.04987885,0.0051526446,0.001886249,0.0005806638,1.7415572,0.93020743,1.1063535,0.13393468,0.4443552,0.6029309,0.6301654,0.5126689,0.0053088805,0.0,0.0,0.17109074,0.04500483,0.0,4811.1475,16950.21,48116.836,10.001114,0.01841356,0.16110516,82127420.0,91536670.0,406.25,0.89720386,0.35907334,1105.5625
17,688.2411,1.3440658,534.1295,1.379529,0.8214563,287.5441,0.028976552,0.013730112,0.0035218792,0.00011723973,1.2293231,1.2054102,0.8361146,0.22518836,0.26825172,0.4754371,0.81344295,0.5159266,0.0043436293,0.0003619691,0.0,0.35460907,0.01665058,0.0,4695.292,14115.798,34213.46,7.286759,0.024228867,0.14857563,78843980.0,82349560.0,6625.0,0.95735353,0.39840734,1557.4375
18,584.17993,0.8800284,749.2505,1.5934196,0.97245735,225.96312,0.034642365,0.011017634,0.002866889,0.0004153445,0.7861942,1.123107,1.1525415,0.10798463,0.20363998,0.6591838,0.88914955,0.08023649,0.0012065637,0.0,0.0,0.21609557,0.031129343,0.0,3487.7793,12138.67,35839.125,10.275629,0.017655654,0.14310656,46655630.0,45935250.0,218.75,1.0156777,0.31286198,1029.5
19,1006.645,1.2618201,321.28464,1.2881056,1.0004137,481.47543,0.014372941,0.0075963144,0.0007938086,0.00070447807,1.4332182,0.77032673,0.8737068,0.18740928,0.38185385,0.43168342,0.6544584,0.792833,0.44534266,0.009049227,0.0,0.15226835,0.07287645,0.0,6625.9946,25015.125,77796.8,11.74115,0.017585587,0.1941572,86224960.0,112345144.0,0.0,0.7675006,0.23347008,683.5625
20,873.28766,0.7188686,481.04437,1.3539637,1.068985,340.5952,0.039475232,0.009909537,0.002666006,0.00020703922,0.5300918,0.8718336,1.2099407,0.23565586,0.33361065,0.3794156,0.7389656,0.644667,0.027147684,0.00084459456,0.0,0.16312742,0.012548262,0.0,3943.852,13273.611,41721.0,10.578744,0.015510726,0.123737805,53626500.0,56085924.0,0.0,0.956149,0.26894304,830.8125
21,628.568,1.1385998,644.36145,1.66808,0.8722717,257.43503,0.019208133,0.0072370144,0.001020279,0.0004903132,1.5004498,1.0216014,0.93877745,0.14507012,0.23977284,0.70540076,0.9049082,0.14165059,0.0012065637,0.0,0.0,0.13694498,0.043074325,0.0,4396.462,16567.062,51165.51,11.637883,0.015425813,0.15446828,55432224.0,63188800.0,406.25,0.87724197,0.25591215,739.9375
22,820.20386,1.0870136,365.52014,1.4314482,0.7845261,190.3424,0.044714183,0.0040081674,0.0016770419,0.0007884199,1.848361,1.1819096,0.9811264,0.17660587,0.3122751,0.5356685,0.7791997,0.65552604,0.024131274,0.0007239382,0.0,0.18894789,0.06986004,0.0,3961.9297,13617.047,37263.883,9.405488,0.021461574,0.1954861,77935250.0,79882700.0,2718.75,0.97558784,0.3705357,1236.875
23,1075.8716,1.4548283,701.2003,1.5625254,1.1496596,445.98236,0.023809252,0.01333686,0.0037601055,0.00033085508,0.93071306,0.9537095,0.70137185,0.09784916,0.4040046,0.56164706,0.56467366,0.40395755,0.0010859073,0.0,0.0,0.38839287,0.046814673,0.0,7563.717,24702.227,74614.05,9.864733,0.02607157,0.17327203,111791280.0,139155490.0,0.0,0.80335516,0.3932191,1488.5
24,1037.2413,0.84559053,406.27515,1.6778185,0.83677834,468.6295,0.035306748,0.009516164,0.0023876345,0.0006458311,1.0225971,0.90573215,0.9591056,0.17005178,0.18426903,0.37262815,0.8524862,0.41517857,0.0020511583,0.0,0.0,0.19473937,0.047659267,0.0,6034.9243,19826.338,50178.44,8.314676,0.016638367,0.15317295,62655940.0,77476620.0,0.0,0.80870765,0.2900579,922.3125
25,773.3811,1.2149097,726.82104,1.3160417,1.0904016,211.45193,0.016208647,0.0060948534,0.0011897183,0.00035672344,1.9453536,1.2398968,1.2390177,0.08797304,0.36248186,0.7497851,0.6910363,0.504223,0.05755309,0.002292471,0.0,0.14442568,0.03450772,0.0,4850.8545,20877.648,66544.56,13.718111,0.016429886,0.16100663,68145840.0,84016940.0,0.0,0.8110964,0.2253861,664.0
26,658.297,0.96024585,447.12292,1.5584693,1.0164026,324.87085,0.04054267,0.0036511754,0.0014080699,5.8683967e-05,1.5901399,1.0878896,0.7496384,0.24769494,0.42549452,0.51638174,0.618502,0.50723934,0.0048262547,0.0,0.0,0.113175675,0.0044642854,0.0,3506.2263,11644.991,37100.28,10.581257,0.014684516,0.1092475,56367936.0,55559696.0,343.75,1.0145409,0.31563705,934.5625
27,933.1054,1.3783809,627.5321,1.4636809,0.931859,404.44272,0.020812798,0.012228653,0.003918436,0.000522134,0.62634325,0.7999304,1.0209548,0.15910052,0.24939004,0.59353226,0.82502085,0.5156853,0.00398166,0.0,0.0,0.3795849,0.057915058,0.0,6840.289,22601.383,56281.305,8.227913,0.024548706,0.18177094,95353310.0,116178056.0,62.5,0.820751,0.3482143,1299.9375
28,980.3247,1.0401007,772.4598,1.4029769,0.9125396,416.60266,0.045377903,0.0055096373,0.0020462186,0.00027220795,1.3435284,0.839056,0.7878438,0.12035575,0.2971224,0.6457528,0.76587534,0.5051882,0.0073600383,0.00024131274,0.0,0.18484557,0.022442084,0.0,5298.342,17228.623,47505.5,8.966107,0.017910877,0.13245064,79578970.0,89986930.0,156.25,0.8843376,0.37270755,1157.875
29,522.3234,1.420394,356.69962,1.4784418,1.0533265,159.55249,0.025645474,0.014838317,0.003254659,0.00072979834,0.68994284,1.0487624,1.0665295,0.2017717,0.38885087,0.47021204,0.57810795,0.46826738,0.004584942,0.0,0.0,0.3921332,0.08554536,0.0,3545.0132,11437.076,29032.277,8.1896105,0.029200478,0.21255907,69354060.0,67717940.0,1468.75,1.0241387,0.414334,1565.3125
30,724.81134,0.7531813,575.118,1.2695239,1.1905807,267.4601,0.030139562,0.0114110075,0.0030345484,0.000431758,1.137439,1.1540147,0.8533744,0.12771264,0.31896928,0.6895064,0.7006411,0.5396959,0.05284749,0.0018098456,0.0,0.19461873,0.026061777,0.0,3422.9888,12477.048,42794.957,12.502219,0.016233923,0.14146812,47622140.0,47996930.0,250.0,0.9921863,0.26846042,804.125
31,1171.8857,1.1854398,487.9709,1.6400747,0.7682144,346.9897,0.011043712,0.008738475,0.0005137715,0.00014850956,1.6445644,0.9916126,1.1234688,0.21564427,0.22513041,0.41395926,0.94334257,0.49806947,0.004584942,0.0,0.0,0.07263513,0.015564671,0.0,8455.359,30955.709,98259.2,11.620937,0.014277695,0.117379375,84306130.0,123363860.0,0.0,0.6833941,0.19280888,564.1875
32,1165.0043,1.0042639,310.04703,1.5669115,1.0774162,411.37027,0.034015693,0.006248704,0.0034960636,0.00047662063,1.5361669,1.2297873,0.8595967,0.1193838,0.31049567,0.63973033,0.9084404,0.7378137,0.014237452,0.00012065637,0.0,0.27063224,0.041264478,0.0,5985.4043,21357.508,60197.63,10.057404,0.019870527,0.1683532,86126340.0,103802050.0,375.0,0.8297141,0.3180502,1017.8125
33,731.6021,1.4345572,756.5819,1.4235431,0.8813683,317.9126,0.014996268,0.00957618,0.0018573364,0.00019739769,0.6833395,0.8765341,1.130103,0.19742617,0.40222412,0.4637376,0.7479666,0.42676157,0.00530888,0.0,0.0,0.22598937,0.026785715,0.0,5574.665,19357.55,56156.71,10.073558,0.019281471,0.15064031,79082750.0,93956440.0,0.0,0.8416959,0.28137064,934.0
34,540.137,0.7892195,534.6106,1.6583898,0.8002128,207.11023,0.049255826,0.0121715665,0.00076478993,0.00030791518,0.99169844,0.79471934,0.7811736,0.12271449,0.33974192,0.6959836,0.57367504,0.093870655,0.0013272201,0.0,0.0,0.08120173,0.019666988,0.0,2623.5376,8971.1,28172.582,10.738395,0.016050845,0.10504968,44359140.0,37544850.0,406.25,1.1814846,0.3431467,1105.0625
35,962.59106,1.171478,591.0088,1.3601348,1.1655602,472.96182,0.029603532,0.0035002544,0.002841181,0.0007878419,1.9792701,1.0694187,1.060276,0.21532452,0.24590304,0.4199851,0.7827323,0.7230936,0.04235039,0.00096525095,0.0,0.27895755,0.072273165,0.0,6755.9004,21424.504,55978.375,8.28585,0.019460246,0.18607047,82214440.0,100871900.0,125.0,0.815037,0.3158784,943.4375
36,918.0265,0.80974764,680.2114,1.2784466,1.1286643,353.89392,0.044091173,0.014801748,0.00093992404,0.00010025078,1.0980252,1.045917,0.7562771,0.16504331,0.19764228,0.36619973,0.8231977,0.62174225,0.031491313,0.0012065637,0.0,0.0945946,0.005912162,0.0,5068.714,15258.868,38135.156,7.523636,0.016503576,0.10664406,59015084.0,65344090.0,937.5,0.9031305,0.33530405,1125.9375
37,673.29584,1.2290668,390.41534,1.5995663,0.81956005,260.56525,0.024436245,0.005379216,0.0025823396,0.0005743179,1.6809605,0.81822056,1.0271727,0.08766371,0.37585515,0.7437104,0.63288885,0.4002172,0.00398166,0.0,0.0,0.26496136,0.05489865,0.0,4203.8125,16300.473,52047.945,12.381129,0.01946899,0.17804547,66249416.0,73979544.0,125.0,0.89550835,0.29717663,931.875
38,777.52783,0.9962779,674.1537,1.3839462,0.94990516,155.1887,0.038848545,0.0088659655,0.0036765449,0.00068483443,1.2803136,0.9780401,0.9528561,0.24671257,0.44626716,0.52245307,0.6571823,0.320584,0.009049227,0.00012065637,0.0,0.30405405,0.058277026,0.0,3330.1514,11926.318,36639.67,11.002404,0.023825226,0.19118491,70691064.0,69725384.0,656.25,1.0138402,0.3587114,1194.375
39,1033.1853,1.364413,462.97076,1.5220269,0.9772101,420.99713,0.019831449,0.011444647,0.0015965791,0.0004114708,0.7501341,1.1282809,1.2323434,0.15476532,0.27016264,0.59995794,0.8989047,0.676641,0.009169884,0.0,0.0,0.22236969,0.047055982,0.0,7323.672,25349.504,65186.16,8.900748,0.0212159,0.1730653,102080664.0,127634260.0,0.0,0.7997905,0.31479245,1098.3125
40,1080.0135,0.7359615,629.006,1.6304264,0.8963616,488.0605,0.04116966,0.013670104,0.0012153066,0.0007527154,0.8398946,1.19994,1.0092533,0.23800002,0.32035282,0.3858779,0.5871093,0.25555018,0.0007239382,0.0,0.0,0.13175675,0.045366794,0.0,5181.451,16823.898,45196.46,8.722742,0.016082786,0.14515938,61243860.0,70523544.0,0.0,0.8684172,0.29741794,970.3125
41,816.1422,1.1056926,433.93024,1.2756531,1.0378134,219.34734,0.02018979,0.0049987864,0.0024167479,0.00027280886,1.376682,0.9124844,0.7290714,0.14804345,0.22651498,0.7114354,0.7694079,0.72791994,0.17290057,0.007239382,0.0,0.2043919,0.02232143,0.0,4978.874,18964.516,59134.023,11.876987,0.017463394,0.16320969,66774744.0,79492620.0,156.25,0.8400101,0.24577703,703.3125
42,613.48334,1.0697315,716.5762,1.4828422,1.1816581,283.54486,0.035930064,0.0077472427,0.003947655,0.00016217928,1.7729101,0.7599892,1.1822052,0.18023695,0.291651,0.52963036,0.9468748,0.22116312,0.0036196911,0.00012065637,0.0,0.29054055,0.013996139,0.0,3951.54,12391.941,33857.605,8.568205,0.019520018,0.13733655,59359852.0,58832576.0,6343.75,1.0088536,0.339889,1231.75
43,888.2814,1.4875461,412.61377,1.3950574,0.75950545,374.6523,0.01558196,0.0110747125,0.0014335505,0.00044142245,1.1951284,1.0946268,0.9106195,0.099535964,0.38338047,0.5551822,0.70964205,0.7267133,0.026906371,0.00048262547,0.0,0.22804055,0.047417954,0.0,6333.042,23193.992,68293.69,10.78371,0.021380387,0.17791484,95828630.0,118107900.0,0.0,0.8113651,0.30055502,1048.875
44,1024.4636,0.9304961,518.7235,1.468057,0.859719,452.54544,0.03076289,0.0073674265,0.003334814,0.00037634413,1.8873205,1.0087459,1.1802455,0.1375761,0.43109733,0.60901785,0.69376016,0.56443053,0.006394787,0.0,0.0,0.24179536,0.029681467,0.0,4987.125,18314.906,54448.24,10.917761,0.017334968,0.14460438,73491630.0,85124180.0,406.25,0.86334205,0.29247105,889.9375
45,566.4521,1.3111526,556.08405,1.550581,1.1131147,183.78867,0.0104170395,0.009946117,0.0021301117,0.00064972765,0.8945951,0.84587073,0.9018292,0.22686474,0.25499386,0.4818532,0.8622414,0.22635135,0.004946911,0.0,0.0,0.25337836,0.06358591,0.0,4709.9854,16341.219,54533.727,11.578321,0.020338159,0.19210038,56959536.0,66164570.0,0.0,0.86087674,0.23684846,748.875
46,681.36523,0.8627402,336.67105,1.3063692,1.0184599,253.41238,0.046004876,0.013303209,0.0005975587,0.00053910003,0.593579,0.95161104,1.0781996,0.11033922,0.18301587,0.6527703,0.8347756,0.7286438,0.075168915,0.0019305019,0.0,0.100868724,0.037524134,0.0,3567.0974,12075.698,31989.559,8.967952,0.018054437,0.13889468,53691650.0,52464320.0,0.0,1.0233936,0.35605693,1173.0625
47,1128.4287,1.294532,796.39465,1.683979,0.93326473,344.64856,0.02502245,0.0038806852,0.0031148111,6.505276e-05,1.4397986,1.1608139,0.80837506,0.19037226,0.36122972,0.42559996,0.6212255,0.24770753,0.0007239382,0.0,0.0,0.26737452,0.006274131,0.0,7495.002,25842.902,70576.45,9.416469,0.019178867,0.1504375,101512020.0,129194510.0,0.0,0.78573006,0.29572877,937.0
48,1154.131,0.8988396,449.81427,1.3630897,1.1531805,172.12958,0.012815412,0.013097495,0.002343606,0.0005967277,1.509666,1.0619676,1.2472943,0.17282796,0.22172964,0.6283694,0.55625135,0.6447876,0.0710666,0.0018098456,0.0,0.19353282,0.0425917,0.0,6046.788,23328.23,74311.34,12.2893915,0.01974079,0.19306475,71761420.0,93919230.0,0.0,0.76407593,0.20873553,619.5
49,698.85345,1.2685952,613.1528,1.5148151,0.7880537,442.33893,0.033172857,0.0044262526,0.0013576539,0.00012411947,0.5222488,0.83366096,0.968059,0.08021643,0.33040005,0.45556423,0.7997318,0.4156612,0.002895753,0.0,0.0,0.1438224,0.012910232,0.0,5197.961,16720.383,51134.195,9.837357,0.015776675,0.11480624,68174540.0,78457290.0,0.0,0.8689383,0.34905887,1038.5625
50,551.0103,0.907634,396.79004,1.2997158,0.86875445,334.26306,0.027585017,0.006823141,0.0015750935,0.00038704704,0.9653747,0.9940947,1.0120372,0.2399292,0.39449322,0.6846227,0.92226684,0.660111,0.07818533,0.002895753,0.0,0.13766892,0.030405404,0.0,2777.5703,10646.817,41079.562,14.789747,0.014381936,0.12633312,47301304.0,44271630.0,375.0,1.0684246,0.25156853,744.0625
51,995.3397,1.3254242,732.4917,1.6063689,1.0654607,241.9161,0.04855585,0.010150548,0.0038735957,0.0006618811,1.818002,1.1437254,0.74139315,0.16188577,0.28371447,0.4118117,0.73371595,0.13236004,0.00060328183,0.0,0.0,0.3769305,0.06986004,0.0,6226.231,17927.744,41462.57,6.659337,0.028791396,0.1977346,106504160.0,118042456.0,12406.25,0.90215814,0.47864383,1839.375
52,863.4456,1.0933988,571.9386,1.651129,0.98986506,229.47641,0.022749905,0.007963404,0.0022201915,0.00022035233,1.218282,1.245353,1.0754787,0.11226839,0.26075077,0.3517291,0.67459977,0.21452704,0.0021718147,0.0,0.0,0.1999276,0.020149615,0.0,6040.843,20397.65,57704.375,9.552372,0.018023338,0.15175939,67667140.0,84280060.0,93.75,0.8028833,0.2641168,843.3125
53,596.8403,1.4740307,502.8388,1.3392174,0.9619018,499.81314,0.04372306,0.010542156,0.0032028824,0.00050104596,1.7482955,0.8924657,0.79612464,0.20421457,0.42215556,0.7261529,0.8818992,0.6621622,0.01194498,0.00060328183,0.0,0.35883203,0.056949805,0.0,3516.5361,11076.614,27474.266,7.812877,0.025123024,0.16659415,84498390.0,78289340.0,38718.75,1.0787754,0.4869691,2098.125
54,832.1087,0.70061845,780.48035,1.5737612,0.83200836,386.22595,0.017982785,0.014203941,0.002983784,0.00076397153,1.4003816,0.81028086,1.1152194,0.13016711,0.34914398,0.5079824,0.8093653,0.12198359,0.0018098456,0.0,0.0,0.1943774,0.042229727,0.0,4293.7344,15883.139,53962.17,12.567655,0.014290124,0.1459675,44273840.0,51596064.0,0.0,0.85808563,0.2101834,586.5625
55,1109.6409,1.1324346,352.49402,1.444875,1.1408919,293.83673,0.038337596,0.004781344,0.00068842963,0.00028550415,0.81765795,1.0853462,0.844461,0.2075452,0.18984959,0.5824004,0.6471333,0.8412162,0.05719112,0.00060328183,0.0,0.08868243,0.027147684,0.0,6452.386,21383.238,54612.715,8.463956,0.018397393,0.13729061,93081070.0,111169944.0,0.0,0.8372863,0.3431467,1050.625
56,1047.094,0.9671422,741.192,1.3281672,0.77173513,270.69562,0.021999411,0.008321678,0.0019448106,0.0006267745,0.72567904,1.0239412,0.82679194,0.1420351,0.40910286,0.39640725,0.93570036,0.5079633,0.023648648,0.0007239382,0.0,0.18569015,0.049469113,0.0,5397.29,20411.38,63943.938,11.847416,0.017399695,0.17229673,73306180.0,89693780.0,0.0,0.8172939,0.24396718,740.625
57,805.098,1.39746,325.40656,1.6903626,1.1941084,365.64783,0.041641526,0.01164908,0.0033684766,0.00035192017,1.3033061,0.8616763,1.0985134,0.22273242,0.2983231,0.71887785,0.72039235,0.597611,0.0010859073,0.0,0.0,0.3467664,0.039575286,0.0,5119.7266,15813.614,36498.836,7.12906,0.026630383,0.17191952,95121830.0,101981060.0,1968.75,0.9327222,0.46525097,1787.75
58,646.40283,0.8271223,606.3502,1.4476057,1.0498091,432.5722,0.01722922,0.014596034,0.002712676,8.8921624e-05,1.6585172,0.96681046,0.8815828,0.105543,0.23691565,0.5401597,0.59468496,0.2848697,0.0067567565,0.0,0.0,0.18436293,0.0059121624,0.0,4285.955,15386.526,46773.934,10.913304,0.014196146,0.11198218,41483490.0,47035736.0,406.25,0.8819492,0.2284025,704.625
59,899.3257,1.2093565,519.17786,1.542854,0.9090155,165.48209,0.03625913,0.0059247855,0.00085145974,0.0005615097,1.1219301,1.1766235,1.1618955,0.19549549,0.34558505,0.56262463,0.7614081,0.43375966,0.009893822,0.0,0.0,0.1374276,0.050916992,0.0,4567.199,16604.375,47235.28,10.342286,0.021675926,0.19013688,90104920.0,98242420.0,187.5,0.9171675,0.36040056,1147.5
60,947.8372,0.7726502,375.04364,1.4891769,0.92131037,306.25208,0.0123964725,0.012705404,0.0025048573,0.0002503977,1.9077804,1.2156285,0.930933,0.23287177,0.36797187,0.62265694,0.84594387,0.5359556,0.019666988,0.00024131274,0.0,0.16143823,0.016047297,0.0,4490.366,17915.223,65932.27,14.68305,0.014272198,0.13307562,52690572.0,64610108.0,93.75,0.81551474,0.17989865,512.9375
61,511.70032,1.191945,695.6138,1.4167945,1.0058472,401.1624,0.03142383,0.0032828099,0.0010848796,0.00072884525,1.0617267,0.92780685,1.2006223,0.15283462,0.20867646,0.4986798,0.6104692,0.3982867,0.0072393822,0.0,0.0,0.16059363,0.07154923,0.0,4407.177,14013.145,36614.02,8.307817,0.01578837,0.16627634,50932490.0,54358000.0,0.0,0.9369824,0.31298262,928.0
62,757.9917,1.0341561,478.39136,1.6227466,1.1009537,462.57516,0.027164264,0.006464867,0.0017423257,0.00046584758,0.61422765,0.7756736,0.7107216,0.1843639,0.28015602,0.6664094,0.68617845,0.45028958,0.0034990348,0.0,0.0,0.16988418,0.034025095,0.0,4838.912,16977.098,47917.492,9.9025345,0.015617032,0.14373344,59610000.0,68754820.0,0.0,0.8669938,0.2782336,826.0
63,1183.1804,1.4023156,658.82495,1.2552646,0.8473373,195.61267,0.04680863,0.009043623,0.003599967,0.0001851341,1.6067413,1.109945,0.98900664,0.09507162,0.4415598,0.44242662,0.87023497,0.71006274,0.061655402,0.0015685328,0.0,0.3623311,0.024010617,0.0,5372.6377,19415.95,54643.87,10.170772,0.030446937,0.20091695,137467300.0,151083490.0,6031.25,0.90984005,0.48938224,1867.0625
64,1187.0884,0.98809355,468.74982,1.6890736,0.8768401,301.6878,0.044613525,0.010231914,0.0028048512,0.00044574228,0.564889,0.80190724,0.8852726,0.15399653,0.25275508,0.49045688,0.5509837,0.35231662,0.0010859073,0.0,0.0,0.23250481,0.040419884,0.0,6302.35,19961.066,48272.74,7.659482,0.021842944,0.16800274,89187710.0,104670810.0,0.0,0.8520782,0.3871863,1273.5625
65,753.69385,1.3699585,664.3161,1.3330234,1.0748725,383.86633,0.02434349,0.006902908,0.00073193124,0.00015772463,1.4642307,1.093721,1.1560488,0.23204125,0.4309607,0.61291414,0.7929023,0.70728767,0.034990348,0.0007239382,0.0,0.11824324,0.019666988,0.0,4740.797,16732.207,48639.664,10.259808,0.017385323,0.12832436,82888480.0,92030440.0,250.0,0.9006613,0.31117278,1012.1875
