theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d180_reach_d5,d180_reach_d10,d180_reach_d15,d180_reach_d20,d180_has_B,d180_has_A,d180_has_S,d180_p50,d180_p90,d180_p99,d180_p99_p50,d180_mean_bonus,d180_p99_bonus,d180_sink,d180_inflow,d180_refund,d180_sink_ratio,d180_drop7,d180_spare_total,balance_loss,balance_score,obj_growth,obj_rarity,obj_economy,obj_fun
6792,1099.297,0.96258545,786.00555,1.5519178,1.192341,255.54584,0.01921296,0.007700477,0.003515177,0.0002700431,0.7666878,1.1444073,0.9159417,0.17109701,0.25550285,0.71290314,0.88469416,0.5027751,0.011462355,0.0,0.0,0.57866794,0.09640444,0.00012065637,11278.018,37215.695,88147.64,7.815881,0.042136084,0.25396523,247262830.0,296856770.0,8531.25,0.8329125,0.22876447,2128.8125,0.42376104,0.70236504,-0.15131271,-0.0,-0.01708752,-0.021235526
3791,1152.4473,1.2872987,756.72565,1.5604417,1.0922616,191.75697,0.039979436,0.014954984,0.0035069585,0.0006140049,1.2359357,0.7818474,1.0711462,0.15011881,0.22413847,0.6994997,0.8774483,0.49710423,0.030043436,0.0,0.0,0.72743726,0.21332046,0.0010859073,12158.974,34108.47,125266.8,10.302416,0.065418005,0.39326134,400823940.0,438470620.0,245375.0,0.91362965,0.45958012,4290.25,0.42612737,0.7011996,-0.13285233,-0.0,-0.06362963,-0.20958012
3552,1170.2006,0.8783399,625.18164,1.6111271,1.1964717,259.77826,0.022369072,0.011637308,0.0018698114,0.00078245817,1.5632136,1.1313276,0.9796799,0.1039463,0.3920848,0.7148301,0.5644729,0.519305,0.0067567565,0.0,0.0,0.49493244,0.16747105,0.00024131274,9655.623,34872.215,105866.37,10.964219,0.042702958,0.30710742,245796020.0,290205440.0,8812.5,0.8469468,0.25072396,2290.8125,0.42629796,0.7011158,-0.17254823,-0.0,-0.003053248,-0.000723958
1148,958.43823,0.7610392,739.5997,1.4741819,0.89747757,357.67914,0.032849625,0.005907695,0.0026624557,0.0006778727,1.6598827,0.8106581,1.0315535,0.08042061,0.31487805,0.695272,0.78195256,0.51278955,0.0034990348,0.0,0.0,0.44558397,0.11969112,0.0,8396.076,26243.443,86529.92,10.305995,0.033234872,0.23240283,174332800.0,203161550.0,14718.75,0.8580372,0.2472249,2055.625,0.43166232,0.6984887,-0.16929051,-0.0,-0.00803715,-0.0027751029
3834,638.5615,0.9715924,480.93262,1.6596081,0.8580581,477.0254,0.014455323,0.013507294,0.0010311741,0.0006339922,1.1090324,0.9666111,0.9957732,0.11396432,0.29265094,0.558934,0.887231,0.4978282,0.0003619691,0.0,0.0,0.4349662,0.14816603,0.0,8587.316,25579.803,72171.766,8.404461,0.03272625,0.22273947,145194220.0,171697120.0,32281.25,0.8454826,0.22683397,2174.875,0.4333809,0.69765127,-0.16180985,-0.0,-0.004517436,-0.02316603
179,1000.0586,1.2180603,635.5455,1.6922073,0.8266396,369.28394,0.01122214,0.011272663,0.0036999758,8.773309e-05,1.0705845,0.9160452,1.199418,0.20397693,0.28813922,0.6267015,0.937289,0.5165299,0.0010859073,0.0,0.0,0.6579392,0.07758205,0.0,12919.045,40356.016,90098.84,6.97411,0.04433254,0.23498031,298212540.0,350190100.0,46031.25,0.8514614,0.24638031,2514.6875,0.4361568,0.69630283,-0.175444,-0.0,-0.0014613867,-0.0036196858
7796,850.27045,0.8526998,670.6903,1.5000224,1.0733159,226.43893,0.017084897,0.012631847,0.0019076536,0.0007042514,1.4756958,0.99252677,0.7262345,0.19276053,0.34257716,0.36333007,0.57836103,0.5028957,0.0041023167,0.0,0.0,0.4773166,0.14406371,0.00012065637,8642.386,26456.832,60586.445,7.010384,0.039012007,0.27018046,170543330.0,199409250.0,4750.0,0.85522246,0.21645752,2029.1875,0.43691176,0.6959369,-0.15879339,-0.0,-0.0052224398,-0.033542484
358,764.8812,0.91208154,773.8744,1.4968425,0.8021379,308.06256,0.025971383,0.0030054946,0.00054942135,0.0004264381,0.7731139,1.0337913,0.7342716,0.09743135,0.371874,0.642598,0.67122453,0.51496136,0.007480695,0.0,0.0,0.21476835,0.089889,0.0,7505.5596,25517.797,73067.41,9.735105,0.026892144,0.21754938,159818750.0,188385180.0,0.0,0.84836155,0.22357625,1643.125,0.44010243,0.69439507,-0.16748066,-0.0,-0.0016384721,-0.026423752
7194,657.8258,0.8168242,463.19,1.6533785,0.78569114,429.60077,0.030857269,0.005908206,0.0023951053,0.00014024344,1.1226913,1.2494849,1.1702434,0.17495061,0.34292603,0.3920782,0.6877767,0.49951738,0.00024131274,0.0,0.0,0.41662645,0.04090251,0.0,7074.5723,20872.264,47794.61,6.7558303,0.028711941,0.16937202,130806380.0,148934350.0,2281.25,0.87826866,0.24541506,2039.75,0.44734985,0.69091797,-0.1602413,-0.0,-0.028268635,-0.0045849383
3220,880.2256,0.9104469,649.4088,1.478982,1.0292361,177.81802,0.03822812,0.0039066942,0.003271265,6.9899055e-05,1.503052,1.2138035,0.90515256,0.093334906,0.29239315,0.5872946,0.79663134,0.5079633,0.019908302,0.0,0.0,0.49891406,0.031129343,0.0,7742.2744,24690.902,75463.53,9.746946,0.039434537,0.23146936,202474430.0,222921600.0,39343.75,0.90811616,0.2939189,2536.75,0.45333,0.68807495,-0.14805499,-0.0,-0.058116138,-0.043918908
6506,620.4105,0.99793804,681.2112,1.4383141,1.157329,204.21147,0.0114079295,0.01495659,0.0014240213,0.000734797,0.9863283,0.9657073,1.2350689,0.15304223,0.3121817,0.48480606,0.7446655,0.5010859,0.010617761,0.0,0.0,0.50555015,0.17446911,0.00012065637,7694.536,22985.352,55198.137,7.1736794,0.041570082,0.28718087,157058370.0,178094270.0,20218.75,0.8817832,0.21597491,2185.6875,0.4573272,0.68618774,-0.15046811,-0.0,-0.031783164,-0.034025088
1260,1004.21155,0.8017619,733.84326,1.5782597,1.0102994,450.42767,0.04634332,0.009225618,0.0035501486,0.00014788027,1.0208321,1.2061129,1.158887,0.15560865,0.22122362,0.45179304,0.93650305,0.46645755,0.00048262547,0.0,0.0,0.54162645,0.05152027,0.0,10611.734,27457.191,73278.8,6.9054494,0.035805788,0.18944451,192089280.0,225947890.0,41718.75,0.8499917,0.33771718,2890.3125,0.46589088,0.68217903,-0.19305983,-0.0,-8.34465e-06,-0.087717175
4172,1002.2188,0.83185405,668.3424,1.6785113,1.193873,417.41827,0.029969787,0.004174155,0.001321164,0.00045647877,1.4890423,0.9835057,0.8526823,0.13272046,0.2770339,0.40984693,0.8208805,0.4997587,0.0021718147,0.0,0.0,0.3150338,0.09121622,0.0,11253.021,32629.824,79256.55,7.0431347,0.029331494,0.21851057,182907420.0,227475490.0,2187.5,0.80406755,0.2416747,1834.9375,0.4722771,0.67921996,-0.15806949,-0.0,-0.04593247,-0.008325294
560,1155.0118,0.9069936,749.84546,1.6767803,1.0144402,431.74808,0.030277722,0.0077613816,0.0031937808,0.00031631882,1.0887399,0.94043154,1.143379,0.23819616,0.2832631,0.43808872,0.93893623,0.45970076,0.0007239382,0.0,0.0,0.53595555,0.08554536,0.0,11765.149,33642.78,73510.45,6.2481527,0.038082667,0.22794509,251459490.0,295820060.0,20406.25,0.8499834,0.27811295,2448.6875,0.47881356,0.6762178,-0.19957529,-0.0,-1.6629696e-05,-0.028112948
796,977.56445,0.9339459,586.6691,1.5722313,0.99651337,169.11775,0.010970967,0.013488758,0.0014980477,0.0007365804,0.7350478,0.8025307,0.83247757,0.11641765,0.31774324,0.3771299,0.82074034,0.5049469,0.016409267,0.0,0.0,0.4590975,0.15999034,0.0,10587.274,36294.562,97073.734,9.168907,0.043865107,0.31909573,205579520.0,254776350.0,5281.25,0.8068852,0.20197877,1892.5625,0.4815641,0.6749624,-0.14853762,-0.0,-0.04311484,-0.048021227
4014,677.2836,0.9727051,611.91205,1.4629214,0.924675,186.10718,0.011601151,0.01133032,0.0019751634,0.00020271217,0.5351799,1.0064945,0.7502689,0.22463907,0.20160693,0.7138433,0.73129094,0.5355936,0.012910232,0.0,0.0,0.45885617,0.05948359,0.0,7970.918,25583.398,59214.215,7.4287825,0.036408223,0.23201944,153662620.0,180818900.0,2093.75,0.84980524,0.19691119,1837.25,0.49229267,0.67010987,-0.1826834,-0.0,-0.00019478798,-0.053088814
4586,631.1326,0.9757062,516.4133,1.5721819,0.83776546,234.33633,0.018347442,0.0110459905,0.002411112,0.00029001292,0.5751934,0.93900305,1.1939918,0.24720716,0.35907438,0.47883224,0.7033212,0.49155405,0.0014478764,0.0,0.0,0.5062741,0.09109557,0.0,6521.86,20096.66,44740.28,6.8600492,0.038120523,0.23601009,158104850.0,174814460.0,1000.0,0.90441,0.24975869,2231.25,0.49512848,0.6688388,-0.16699807,-0.0,-0.05440998,-0.0002413094
5412,919.0111,1.0129554,692.48596,1.6536617,1.0759221,434.16107,0.016059777,0.014102969,0.001478309,0.00016879784,0.5460712,1.0618279,0.7466054,0.214313,0.20706977,0.67224014,0.79117674,0.4670608,0.0003619691,0.0,0.0,0.47393823,0.05984556,0.0,11708.086,34113.234,78114.56,6.6718473,0.03520151,0.20438796,206022800.0,254277020.0,312.5,0.8102287,0.25,2308.5625,0.5246304,0.65589666,-0.19257723,-0.0,-0.03977132,-0.0
7476,863.8091,0.9510207,476.0543,1.6947124,1.0467179,359.887,0.025001723,0.003128529,0.0033284216,0.00035439967,1.6549989,0.952353,0.8516512,0.109920755,0.33795992,0.4872195,0.91210973,0.56322396,0.0024131273,0.0,0.0,0.53535235,0.09278475,0.0,9623.025,30126.953,86750.555,9.0148945,0.035145793,0.22762346,192770910.0,226547780.0,18375.0,0.85083723,0.23721042,2023.0,0.5344604,0.6516949,-0.22081083,-0.0,-0.00083720684,-0.012789577
7954,586.4176,1.0303628,608.5496,1.4346718,0.82915276,251.26596,0.01998928,0.008375883,0.0017843288,0.0006155847,0.9188099,1.1781753,0.7216469,0.134653,0.32478392,0.38965806,0.77126056,0.54753864,0.0037403475,0.00012065637,0.0,0.48503864,0.1487693,0.0,7306.879,21751.996,53194.22,7.2800193,0.036718287,0.24827525,146051040.0,165191490.0,15000.0,0.88405144,0.24951738,2196.4375,0.53728616,0.65049696,-0.2037983,-0.0,-0.03405142,-0.0004826188
4505,766.828,1.3380338,748.7641,1.4824325,1.1063133,172.42839,0.014713957,0.010941228,0.0034204796,6.796899e-05,1.8547593,1.1010802,1.0450122,0.23931858,0.33123374,0.41890064,0.58606607,0.5054295,0.016891893,0.0,0.0,0.6814672,0.093870655,0.0,9124.971,28765.49,80062.53,8.774004,0.052323498,0.25308537,286424260.0,295581760.0,105531.25,0.9686729,0.28354245,2925.125,0.54663855,0.64656353,-0.1485376,-0.0,-0.11867285,-0.033542454
4118,820.0094,0.8164861,615.6944,1.5408276,0.81178737,437.86697,0.025186349,0.009688453,0.0034386856,9.499864e-05,0.65133786,1.1286794,0.7133585,0.22646067,0.43335897,0.38409948,0.7596405,0.55839765,0.0007239382,0.0,0.0,0.522804,0.04717664,0.0,7516.198,23449.79,51828.688,6.895599,0.03253306,0.17950757,158648060.0,181909310.0,2812.5,0.8721137,0.25036198,2158.625,0.54815596,0.64592975,-0.2176737,-0.0,-0.02211368,-0.000361979
