theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d30_reach_d5,d30_reach_d10,d30_reach_d15,d30_reach_d20,d30_has_B,d30_has_A,d30_has_S,d30_p50,d30_p90,d30_p99,d30_p99_p50,d30_mean_bonus,d30_p99_bonus,d30_sink,d30_inflow,d30_refund,d30_sink_ratio,d30_drop7,d30_spare_total
789,625.90173,1.2322725,712.9651,1.2737427,1.0132705,325.59406,0.044797003,0.011257475,0.0009113455,0.00021344077,0.5781264,1.1180637,0.96299434,0.15167397,0.40488362,0.4740238,0.856709,0.40057915,0.03028475,0.0015685329,0.0,0.06117278,0.011221042,0.0,2704.335,9450.267,33455.117,12.370922,0.012587279,0.09182687,39277164.0,33806110.0,0.0,1.1618361,0.44280887,796.5
790,817.4202,0.9931879,430.2171,1.4880726,1.0944122,439.1305,0.019134702,0.014990224,0.002004754,0.00032409307,0.88648957,1.2077538,1.0256281,0.18320069,0.3329292,0.6918411,0.8341739,0.36812258,0.017133204,0.0003619691,0.0,0.09616313,0.014720078,0.0,3223.42,13392.258,54878.293,17.024866,0.010320348,0.1036925,32924632.0,35450240.0,0.0,0.92875624,0.26749516,382.5
791,1078.5493,1.3734659,640.40967,1.3934559,0.839801,180.79875,0.03941217,0.005569047,0.0034315677,0.0007952392,1.8969364,0.9359212,0.7470798,0.09125439,0.2411338,0.4177769,0.6219435,0.36040056,0.019787647,0.00012065637,0.0,0.2007722,0.041988418,0.0,4608.7256,16893.191,52454.934,11.381657,0.016606482,0.16880968,55872010.0,64852080.0,0.0,0.86152995,0.42072877,739.5
792,1039.9296,0.72694176,466.57812,1.2837765,1.1456491,204.63148,0.020885848,0.007560354,0.0029340945,0.00036313356,1.9933089,0.9858519,0.93593156,0.17398863,0.42637375,0.60380685,0.91089046,0.40950772,0.09495656,0.008566603,0.0,0.09399131,0.0107384175,0.0,2862.3535,14639.632,69628.5,24.325611,0.008263972,0.114394374,27535804.0,32776808.0,0.0,0.8401002,0.18291506,201.0625
793,770.5867,1.1087487,662.6118,1.5976387,0.78150344,459.0331,0.040606566,0.010889174,0.00064242847,0.00063945533,0.9762404,1.1517196,1.2149014,0.084036246,0.24809499,0.48090878,0.745584,0.13694498,0.0025337837,0.0,0.0,0.060931467,0.02787162,0.0,3534.1946,12704.613,42138.8,11.923169,0.01115541,0.09284968,36632652.0,37510400.0,0.0,0.9765999,0.38622105,647.5
794,655.6415,1.0665834,379.00793,1.3891594,0.87617195,392.14343,0.016116295,0.013860196,0.0021741344,0.00052887027,0.67522854,1.0537288,0.7049688,0.24374643,0.1856302,0.6600535,0.56987476,0.402389,0.027388996,0.0012065637,0.0,0.12053572,0.027268339,0.0,2988.0547,12731.147,53977.242,18.064342,0.01069118,0.11580561,28988610.0,30288924.0,0.0,0.95706964,0.26652992,372.75
795,935.91113,1.4972306,683.92834,1.5204357,1.0721171,309.7943,0.035223547,0.0051877117,0.0031532506,5.1890467e-05,1.5457883,0.8416592,0.9753474,0.163049,0.3618006,0.43716145,0.7865994,0.32758203,0.00832529,0.0,0.0,0.16831565,0.0026544402,0.0,4337.836,15507.794,48640.6,11.213103,0.0140901,0.12145187,54835800.0,61429530.0,0.0,0.8926619,0.41686776,702.6875
796,977.56445,0.9339459,586.6691,1.5722313,0.99651337,169.11775,0.010970967,0.013488758,0.0014980477,0.0007365804,0.7350478,0.8025307,0.83247757,0.11641765,0.31774324,0.3771299,0.82074034,0.16964287,0.008204633,0.00012065637,0.0,0.079874516,0.025820464,0.0,3789.4343,17263.99,71429.28,18.84959,0.01000845,0.124935,29857556.0,39669384.0,0.0,0.7526599,0.20197877,233.625
797,525.0188,1.3017514,546.39655,1.4216324,0.96932524,423.47577,0.03007597,0.004067582,0.0038002382,0.00026546023,1.293981,1.0928569,1.1121054,0.20570984,0.22594887,0.7015341,0.63526726,0.3236004,0.015685327,0.0003619691,0.0,0.19437742,0.014358108,0.0,2849.7544,10983.613,43629.113,15.30978,0.011389044,0.11279999,32463358.0,29936072.0,0.0,1.0844227,0.33518338,527.125
798,727.5602,0.8720372,768.7216,1.6636205,0.8254669,362.0123,0.025738131,0.0071784924,0.002270191,0.00015487391,1.6902106,1.2375987,0.87651706,0.1316598,0.2963701,0.5333765,0.66097456,0.10364382,0.0027750966,0.0,0.0,0.079633206,0.0065154443,0.0,3008.5723,12729.19,56667.562,18.835367,0.0077098636,0.09356968,26041684.0,27516680.0,0.0,0.9463963,0.24022684,300.0
799,1169.1577,1.2917836,306.08597,1.3585331,1.1333557,279.79187,0.04546141,0.009756011,0.0012806641,0.00042533645,1.090286,0.8999723,1.1475492,0.21169706,0.39027485,0.5577867,0.89503264,0.78064674,0.13139479,0.0038610038,0.0,0.09109555,0.021114865,0.0,3748.4136,14400.391,48250.344,12.872204,0.015646761,0.12647218,62997384.0,66892816.0,0.0,0.9417661,0.43774134,804.375
800,1162.3618,0.92290765,499.25623,1.3978698,0.936396,305.64554,0.029676963,0.011204073,0.0036067343,0.00019094751,0.6361824,1.130579,0.90412134,0.11278023,0.3384002,0.3835554,0.8531859,0.4261583,0.029078186,0.0012065637,0.0,0.13959941,0.0056708492,0.0,3868.6875,15927.67,58470.35,15.113744,0.011393846,0.11638312,39509012.0,46845690.0,0.0,0.8433863,0.30477798,445.6875
801,734.436,1.3407131,571.27893,1.4801397,1.022361,396.3256,0.049318887,0.007781589,0.0017492571,0.0004830136,1.5818112,0.98379993,1.1758384,0.20402971,0.24660581,0.7076055,0.6904163,0.35653958,0.009531854,0.00024131274,0.0,0.11245173,0.02364865,0.0,3287.4995,11429.966,35664.594,10.848547,0.0138384625,0.111954994,45513200.0,43496030.0,31.25,1.0463752,0.4751448,882.4375
802,542.7467,0.88287395,353.2144,1.2640804,1.1100929,466.15225,0.014903077,0.004963547,0.0010916473,0.000781077,1.9297236,0.81562024,0.80422395,0.12930898,0.30959484,0.52730197,0.61295134,0.3857384,0.11739865,0.0107384175,0.0003619691,0.06370656,0.027388997,0.0,2423.212,12334.177,65269.64,26.935177,0.0063337586,0.10252155,18849296.0,20717386.0,0.0,0.90982985,0.16107625,146.6875
803,959.74585,1.2526203,784.1238,1.6418893,0.8557076,197.52437,0.033932872,0.013542367,0.0025117882,0.0003147144,1.0368079,1.0409497,1.0845327,0.20873007,0.4034996,0.5513582,0.83065045,0.12198359,0.0015685328,0.0,0.0,0.1418919,0.014840733,0.0,3417.7305,13115.43,46839.035,13.704719,0.015327269,0.13015094,51312380.0,53158976.0,31.25,0.9652622,0.4084218,726.375
804,920.9173,0.71590966,615.5144,1.6727014,0.7625272,275.577,0.01975771,0.003822907,0.00083096384,0.00056750723,1.6366081,1.0644523,0.7332624,0.17164813,0.4470307,0.6098326,0.7651837,0.13682434,0.0050675673,0.0,0.0,0.038006756,0.017495174,0.0,2896.0234,15335.717,73668.82,25.437923,0.0053728195,0.077692814,21579572.0,28423492.0,0.0,0.75921607,0.15395753,138.0
805,670.7261,1.1477166,451.20602,1.3177565,1.1856695,366.2152,0.038785182,0.0131504275,0.0026921295,0.00010700423,1.146906,0.79211617,1.0029472,0.081058845,0.26875192,0.4873861,0.5787329,0.5027751,0.04621139,0.0026544402,0.0,0.123069495,0.005550193,0.0,3143.7488,11131.1,37805.984,12.025765,0.012948051,0.10659124,36057056.0,33737996.0,62.5,1.0687354,0.39852798,707.0625
806,774.6484,1.0774262,731.03864,1.5530431,1.0346823,430.5302,0.024529131,0.010097273,0.0033479803,0.0004050664,0.70378155,0.88229483,0.90836275,0.24011941,0.19885497,0.6535791,0.706199,0.15564671,0.0044642854,0.0,0.0,0.15395753,0.018581081,0.0,3450.4421,13772.12,50826.008,14.7302885,0.0109714195,0.11282125,33652260.0,36433988.0,0.0,0.9236502,0.30900097,453.25
807,1035.7878,1.4580735,394.36716,1.4654849,0.89246047,162.02995,0.044173688,0.0074260975,0.0019242645,0.0006912732,1.3282708,1.2320825,1.1866438,0.1613585,0.3750254,0.4311388,0.9377172,0.54572874,0.02497587,0.00024131274,0.0,0.1526303,0.045125484,0.0,3708.56,14322.262,44682.03,12.04835,0.01821398,0.17005508,63988090.0,67336910.0,31.25,0.9502672,0.47224903,878.5
808,1082.6052,0.8422868,697.121,1.3488569,0.9803413,228.95448,0.015489303,0.0034650094,0.00066799007,0.0002795995,1.425256,1.1584704,1.0324357,0.2340616,0.29024056,0.6420101,0.62627506,0.3070705,0.05224421,0.002292471,0.0,0.031008689,0.008687259,0.0,3650.121,19373.508,83771.0,22.950197,0.005563182,0.08004407,25276000.0,39448000.0,0.0,0.64074224,0.14177124,123.0625
809,813.2734,1.2245547,377.53403,1.6697776,0.9538063,494.8917,0.035846557,0.012043836,0.0029631814,0.000745982,0.79566735,0.9458973,0.75319594,0.1519819,0.3841443,0.4676102,0.8172169,0.3277027,0.0030164092,0.0,0.0,0.1675917,0.038489386,0.0,3558.796,12866.39,41801.695,11.746022,0.014136578,0.1351215,42358264.0,43444500.0,0.0,0.97499716,0.39599422,719.875
810,610.90295,0.951095,656.2732,1.426005,0.8165383,389.7181,0.020262536,0.009705536,0.0031824433,0.00044780681,1.2431679,0.8483945,1.2268664,0.18418445,0.31952336,0.6982571,0.89150953,0.18050194,0.0113416985,0.00012065637,0.0,0.13525578,0.016167954,0.0,2581.8347,11071.471,54382.35,21.063452,0.00930878,0.10718437,26622526.0,25440964.0,0.0,1.0464433,0.24227798,315.5
811,891.183,1.381373,476.82294,1.5643398,1.1246529,295.83337,0.041233253,0.006283057,0.0021995883,0.00015576057,1.7262936,1.0137892,0.95621836,0.09558842,0.22772795,0.42386395,0.6519828,0.355333,0.008204633,0.0,0.0,0.12536196,0.009290541,0.0,4558.8486,15391.128,46307.508,10.15772,0.013503892,0.11539562,47729130.0,53928070.0,0.0,0.8850516,0.43062258,749.4375
812,1021.60767,1.0493641,325.1199,1.5248389,1.168582,176.92632,0.025114805,0.01159581,0.00388042,0.0006561578,0.94054615,1.0996692,1.13562,0.14151327,0.18371893,0.3653423,0.7428632,0.4189189,0.028112933,0.00048262547,0.0,0.17833012,0.028112935,0.0,4209.1523,16344.943,57334.33,13.621347,0.014156957,0.15342367,39266280.0,47265670.0,0.0,0.83075684,0.30369207,470.0625
813,569.0724,1.4174839,737.969,1.3812441,0.80422425,442.9909,0.046088077,0.008924631,0.0015819676,0.0003699712,1.8400383,0.76251584,0.8562616,0.22292762,0.35988832,0.7382202,0.9011384,0.2604971,0.00965251,0.00012065637,0.0,0.106177606,0.020511584,0.0,2608.3828,8843.58,30178.73,11.5699005,0.013416626,0.103434995,42375944.0,35187800.0,1250.0,1.2042367,0.4695946,942.125
814,684.18854,0.75657314,522.4617,1.5879931,0.87823707,332.30603,0.010343989,0.005321443,0.001364478,7.179762e-05,1.4848258,0.90676963,1.0550485,0.10639037,0.43237314,0.5215893,0.7768477,0.13561776,0.00796332,0.0,0.0,0.041988418,0.0033783782,0.0,2599.6504,15008.729,73537.16,28.287325,0.004395609,0.08011781,15672094.0,22297692.0,0.0,0.70285726,0.11184846,74.4375
815,1125.797,1.1759014,606.6977,1.2899098,1.0735152,238.37903,0.030698992,0.014648961,0.0023504805,0.0005323209,0.5442965,1.1975994,0.78428626,0.19432107,0.25409335,0.594474,0.5671543,0.53426635,0.053812742,0.0027750963,0.0,0.136583,0.022804055,0.0,4223.0405,15470.398,53542.242,12.6786,0.015131878,0.13736406,51319736.0,58046770.0,0.0,0.88411015,0.37813705,658.625
816,1151.3602,0.7801897,392.92978,1.5312734,0.8433287,454.64868,0.048491947,0.0058657196,0.0031079634,0.00012945957,0.56875175,1.0796486,1.2069573,0.16623455,0.39307016,0.3972464,0.6053659,0.47659266,0.013996139,0.00024131274,0.0,0.09785231,0.0036196911,0.0,3484.7397,13496.066,52359.973,15.025504,0.009577531,0.100589365,36544430.0,39216520.0,0.0,0.9318632,0.3141892,471.625
817,701.5596,1.162433,681.756,1.4590764,1.0979329,187.13147,0.027511965,0.014444517,0.0005907613,0.0005914219,1.4618335,0.807923,0.92677987,0.08680981,0.28446567,0.7243864,0.8386419,0.19075772,0.009531854,0.0003619691,0.0,0.058759652,0.02787162,0.0,2901.7996,11958.498,45587.055,15.709926,0.012587294,0.110459685,36763656.0,35717490.0,31.25,1.0292891,0.35135135,592.375
818,553.7484,1.0139735,461.4875,1.693181,1.0097463,248.76852,0.033256058,0.011801535,0.0021232641,0.00066680356,1.8624818,0.8974948,0.98459756,0.24653429,0.22091225,0.54099286,0.8643503,0.13392857,0.0026544402,0.0,0.0,0.10847008,0.027509652,0.0,2486.752,9226.154,40784.57,16.40074,0.011648503,0.11558437,30141450.0,24595342.0,156.25,1.2254865,0.3420608,562.9375
819,992.6222,1.4442759,671.7005,1.3254586,0.92444134,343.80634,0.012907765,0.008379074,0.0033280163,0.00038206743,0.9166414,1.2478929,0.7130158,0.15528071,0.3316251,0.5681391,0.67965776,0.4391892,0.034628376,0.00096525095,0.0,0.18762067,0.025217183,0.0,4918.501,20328.068,74964.2,15.24127,0.012732282,0.14265375,46234690.0,62517492.0,0.0,0.739548,0.2637548,389.8125
820,866.12317,0.9872428,753.3352,1.257719,0.9051163,484.75864,0.03840119,0.009171685,0.001454127,0.0005060141,1.7977831,1.1462663,1.1029495,0.11886306,0.34982616,0.6204077,0.7137785,0.4317085,0.045608107,0.0019305019,0.0,0.08494209,0.021838803,0.0,3108.7808,12368.639,48135.664,15.483776,0.010430826,0.100792184,37172052.0,37363770.0,31.25,0.9948681,0.33771718,532.0
821,594.05664,1.3553871,309.7234,1.6201823,1.0466781,217.19781,0.018055528,0.00650049,0.003968068,0.00021541849,1.1731395,0.999121,0.8245377,0.19761986,0.18848728,0.4947767,0.92971957,0.30055502,0.01230695,0.0,0.0,0.19305018,0.011703668,0.0,3250.6875,13162.471,54471.484,16.756912,0.012234169,0.13133688,32495476.0,35008376.0,0.0,0.92822003,0.27521718,407.25
822,829.4425,0.81947625,591.2717,1.405523,1.198117,284.26105,0.043639556,0.003248858,0.002437324,0.0002907985,0.864779,0.8313041,1.155592,0.123563364,0.26204687,0.66415423,0.75401306,0.34640443,0.03945463,0.0012065637,0.0,0.08735521,0.01061776,0.0,2760.106,11480.829,48320.46,17.50674,0.008982813,0.100047804,31167728.0,29676730.0,0.0,1.0502414,0.29174712,413.0625
823,1112.4573,1.2387801,537.79645,1.5005584,0.77475584,379.42755,0.022657245,0.012576403,0.0012357194,0.00075862,1.3546815,1.0562671,0.8857714,0.214149,0.42127532,0.43852943,0.5894854,0.39478764,0.0076013515,0.00012065637,0.0,0.10883205,0.04283301,0.0,4571.758,17356.684,61982.285,13.557649,0.012779225,0.13969766,49662030.0,60440132.0,0.0,0.8216731,0.33373553,527.125
824,1049.8998,1.0608108,555.4009,1.6088231,1.1368833,356.08344,0.036341645,0.010302997,0.0016170985,0.00034697205,1.2584033,1.1157193,0.79948884,0.13808653,0.23555362,0.6275852,0.8776748,0.25434363,0.0041023167,0.0,0.0,0.08325289,0.016047299,0.0,3968.004,15530.158,52143.938,13.1411,0.01143064,0.10376468,42845964.0,48571652.0,0.0,0.8821187,0.35123068,563.5
825,802.44257,1.4785919,515.104,1.2971518,0.82898766,263.82178,0.017322106,0.0068805413,0.0036970144,0.00063168834,0.77511156,0.7779554,1.0699996,0.22668105,0.34626752,0.45000076,0.6662234,0.51713324,0.05345077,0.002895753,0.0,0.22707528,0.0359556,0.0,4030.2954,15444.527,62216.074,15.4371,0.014155642,0.16061711,44481116.0,52400184.0,0.0,0.84887326,0.3028475,458.5625
826,643.60846,0.7457527,799.9534,1.5035431,0.965801,150.4589,0.04157816,0.004367181,0.0026028594,0.0005562354,1.0761262,0.92282325,0.8413779,0.109479904,0.40822294,0.68383217,0.6436903,0.16119692,0.00796332,0.00012065637,0.0,0.08964768,0.018339768,0.0,2021.776,9520.32,48209.4,23.845074,0.009131758,0.10786375,26245272.0,20833444.0,0.0,1.2597663,0.27509654,368.3125
827,902.0138,1.1155235,337.2934,1.3744715,0.9929961,420.24084,0.021925673,0.012945984,0.0009603933,9.425315e-05,1.7059265,1.2130425,1.1204844,0.19155854,0.2996195,0.40625456,0.8002076,0.59857625,0.059966214,0.0019305019,0.0,0.05188224,0.0038610038,0.0,3792.213,14956.471,56639.258,14.935675,0.010414997,0.092430934,38291050.0,44093664.0,31.25,0.8684019,0.29440156,449.6875
828,945.10913,0.85378826,435.34607,1.433294,1.0615616,407.98212,0.04672581,0.0047473977,0.0028342768,0.0007235251,1.0136546,1.1740365,0.9711692,0.23681909,0.2809075,0.35403326,0.7906764,0.5182191,0.034749035,0.0010859073,0.0,0.10931467,0.02497587,0.0,3233.0615,12312.719,48519.445,15.007276,0.010371862,0.11376687,34377230.0,35004520.0,0.0,0.9820798,0.32697874,480.8125
829,514.44916,1.2856196,631.40515,1.5852323,0.8656235,315.84937,0.027071072,0.014074935,0.0007580489,0.00025568344,1.9543383,0.9618298,1.2420692,0.14888735,0.440137,0.7300011,0.55290747,0.12319016,0.0025337837,0.0,0.0,0.058035713,0.012548262,0.0,2456.3328,9912.313,40684.586,16.56314,0.011511482,0.09020093,33969652.0,29049670.0,93.75,1.1693606,0.37053573,644.3125
830,760.6871,0.94032925,410.27597,1.3420355,0.7920623,207.91238,0.031486887,0.010670224,0.0018504318,0.00018023173,1.5581118,0.8639571,0.7380605,0.18042567,0.3691972,0.51028025,0.72544175,0.44413608,0.046332046,0.0019305019,0.0,0.079512544,0.007239382,0.0,2587.6133,10741.252,50568.227,19.542421,0.010700647,0.10459594,33286238.0,31130892.0,0.0,1.069235,0.30236486,451.1875
831,1180.4202,1.3209522,715.22156,1.6484208,1.1562012,477.65112,0.0124699045,0.00799902,0.003489323,0.00047080716,0.65841925,1.0297182,1.0175518,0.09900982,0.20785935,0.58625484,0.9181417,0.19449806,0.002895753,0.0,0.0,0.18629344,0.024613898,0.0,5835.676,26047.914,83346.68,14.282267,0.011114763,0.1317603,43477784.0,68083360.0,0.0,0.63859636,0.25193048,321.6875
832,1184.3683,1.0819514,404.0522,1.2950319,1.0178672,368.80023,0.019040067,0.0082523,0.0024762866,0.00016305615,1.5134944,0.83970726,0.844942,0.14739278,0.3586993,0.7342813,0.61219615,0.56817085,0.14575289,0.0065154443,0.0,0.11148649,0.00796332,0.0,4089.0312,19168.85,76210.12,18.637695,0.010300442,0.117797494,42001040.0,55577584.0,0.0,0.75571907,0.24167472,316.875
833,756.43463,1.4513041,725.1075,1.61462,0.93387294,289.39963,0.0399326,0.011673426,0.0010596167,0.000440468,0.51988596,1.0478647,1.1147803,0.23864505,0.18042776,0.3567812,0.8439087,0.10328185,0.0019305019,0.0,0.0,0.09869691,0.026303088,0.0,4130.1885,13583.721,37682.156,9.123592,0.0143834185,0.11324968,45901656.0,48518640.0,0.0,0.9460623,0.45173746,873.4375
834,521.4333,0.7247179,441.57367,1.3721937,0.8602017,225.02821,0.02427044,0.014574137,0.0017163192,0.0007502029,0.9673835,1.1536703,0.7965994,0.100171715,0.25343728,0.5780287,0.87118065,0.20571911,0.028354248,0.0014478764,0.0,0.06551641,0.018581081,0.0,1995.308,9028.934,51121.35,25.620783,0.008613894,0.09769656,21487564.0,16316233.0,0.0,1.3169439,0.24288127,301.6875
835,938.4187,1.142911,621.51544,1.5091684,1.1126165,482.37695,0.04454963,0.0059968415,0.0035704325,0.00027505704,1.814529,0.99171823,1.075029,0.17959516,0.42959845,0.5005346,0.6849246,0.3733108,0.0071187257,0.0,0.0,0.15854247,0.01194498,0.0,3768.1802,13182.533,43705.418,11.598548,0.0126634985,0.112560615,45373464.0,47132972.0,0.0,0.96266925,0.4054054,676.25
836,898.14856,0.87649834,774.1947,1.5839396,1.1811821,338.711,0.029105557,0.012681067,0.0019699666,0.00053686206,1.2162845,0.90584385,0.74095416,0.22751091,0.38506418,0.4605707,0.719436,0.15106177,0.003257722,0.0,0.0,0.09169885,0.020390928,0.0,3181.835,12596.939,52978.766,16.650381,0.010180633,0.10511312,32520940.0,34161144.0,0.0,0.95198625,0.28438705,405.0625
837,647.949,1.2567519,358.90173,1.4381608,0.76002437,259.3526,0.04938242,0.0033522025,0.0033971542,6.757579e-05,1.751757,1.2395432,1.0125182,0.13692398,0.293277,0.6365496,0.93694055,0.45535713,0.02292471,0.00060328183,0.0,0.16240346,0.003619691,0.0,2680.669,9789.156,35396.727,13.204438,0.013064064,0.114274055,41084056.0,35727416.0,781.25,1.1499057,0.43955117,821.8125
838,795.3756,0.9177146,581.15576,1.64708,0.8969473,189.555,0.0138726905,0.0063927965,0.0027421035,0.00037731236,1.3965418,1.0869827,0.9676094,0.18973193,0.2291818,0.4043181,0.7596705,0.13187742,0.0055501927,0.0,0.0,0.107022196,0.012789575,0.0,3323.804,15573.316,72005.81,21.663675,0.007851489,0.115354374,23876948.0,31638996.0,0.0,0.7546683,0.17471042,169.625
839,1056.5021,1.3499091,493.4995,1.3468404,1.0371848,446.77646,0.03476786,0.009065511,0.0008775729,0.0006488649,0.8200322,0.8005877,1.2477691,0.110973835,0.32307732,0.680303,0.5967064,0.6459942,0.05924228,0.0015685328,0.0,0.086269304,0.038006756,0.0,4386.698,16710.57,53553.53,12.208164,0.013276443,0.13147375,54383870.0,62870390.0,0.0,0.8650156,0.39346042,674.9375
840,1105.3823,0.7528053,597.01074,1.4569563,0.94931257,467.7079,0.026106069,0.013072666,0.002249617,0.00031024328,0.7236824,0.8712626,0.9896302,0.19944581,0.2725781,0.49128383,0.88295394,0.30357143,0.015323359,0.0003619691,0.0,0.0729971,0.010135135,0.0,3544.474,14658.418,61235.902,17.276442,0.008663355,0.09591593,30718912.0,36127310.0,0.0,0.8502961,0.23443532,306.3125
841,836.0421,1.183477,528.3952,1.5370705,0.9778182,212.36685,0.045213938,0.0044953823,0.0032290001,0.000785409,1.3067683,1.0224115,0.71012324,0.11736848,0.44874027,0.61843485,0.6730659,0.28269786,0.006877413,0.0,0.0,0.17193533,0.038006756,0.0,2866.75,11799.282,41599.04,14.510871,0.014469752,0.14812844,44684284.0,43137170.0,0.0,1.0358651,0.40094113,682.3125
842,590.1887,1.0412643,747.59985,1.3231806,1.129147,322.99536,0.0108762365,0.0067508295,0.0030089363,0.0004755623,1.6546781,1.182296,1.2012565,0.2133185,0.37726277,0.44753075,0.6489693,0.2273166,0.02763031,0.0020511583,0.0,0.13392857,0.018219113,0.0,2949.6333,13511.467,67760.14,22.972395,0.0081006475,0.11485937,22641064.0,26830942.0,0.0,0.84384155,0.17664093,178.125
843,870.4557,1.4231446,319.12082,1.6988065,0.81906176,406.28485,0.030596344,0.010171967,0.0007171098,0.0001981703,1.124305,0.95356965,0.93034077,0.12472527,0.19899225,0.6746872,0.8070501,0.39032334,0.0055501927,0.0,0.0,0.056708492,0.010497104,0.0,4178.6045,16396.273,50827.742,12.163808,0.01192013,0.09240437,46716436.0,53876932.0,0.0,0.86709535,0.38248068,653.5
844,999.609,0.9582766,486.75415,1.6188898,0.7997369,415.8286,0.015708989,0.0078942645,0.002317595,0.0006840506,1.9116081,0.93007654,1.1612971,0.08564726,0.24410334,0.71460384,0.7979095,0.20197877,0.006274131,0.0,0.0,0.10919402,0.025458494,0.0,3915.0657,18539.453,73631.0,18.807093,0.008437814,0.11600125,30116564.0,41724310.0,0.0,0.72179896,0.20789093,232.0
845,547.066,1.3779986,650.58417,1.2625855,1.166079,160.3599,0.035431653,0.010566972,0.0013281216,0.00041251825,1.0593631,1.2057904,0.8822064,0.16706441,0.33799988,0.38905716,0.5585772,0.36679536,0.04790058,0.004222973,0.0,0.10026544,0.023889963,0.0,2778.0962,9506.961,37354.49,13.4460745,0.014493939,0.12100625,38045700.0,33105028.0,0.0,1.1492424,0.42290056,751.625
846,705.5156,0.8483347,367.6593,1.4992177,1.078002,265.56253,0.02094121,0.014182536,0.00154652,0.00010267026,0.61623573,1.1239108,1.0979211,0.15677464,0.3994094,0.57085073,0.73267496,0.31877413,0.01954633,0.00060328183,0.0,0.058156367,0.0033783785,0.0,2527.438,11240.641,53415.51,21.134253,0.009043786,0.09431405,27333256.0,26084800.0,0.0,1.0478615,0.24975869,319.0
847,1147.1104,1.216067,702.8761,1.4103277,0.88073945,348.89398,0.040046826,0.0048536635,0.0038483366,0.0005719767,1.6032677,0.76976466,0.82742614,0.24470767,0.30762327,0.5453094,0.92381144,0.43701735,0.01628861,0.00048262547,0.0,0.19124034,0.027992278,0.0,4205.841,15053.656,53116.344,12.629186,0.013980292,0.13806155,54651800.0,60984900.0,0.0,0.896153,0.40106177,640.9375
848,1129.6168,0.8149021,543.82605,1.6674963,1.1006622,170.56514,0.03787885,0.013601627,0.0033088045,8.979795e-05,1.5341359,0.89052254,1.2317692,0.22209732,0.4386807,0.74798447,0.8604061,0.21850869,0.004222973,0.0,0.0,0.10171332,0.0027750963,0.0,2685.7666,12348.382,54000.406,20.106142,0.012237063,0.11694531,40126908.0,40574628.0,31.25,0.98896474,0.3172056,500.8125
849,679.8079,1.2455982,581.6713,1.3544924,0.8475892,427.48648,0.018148255,0.005024405,0.0021005804,0.000560555,0.686836,1.2238555,0.9534724,0.14267495,0.27735114,0.37354985,0.6960745,0.36957046,0.026785715,0.0010859073,0.0,0.12729247,0.0265444,0.0,3628.4414,14913.702,59957.14,16.524214,0.009298309,0.11816187,30968030.0,36857720.0,0.0,0.8402047,0.25410232,312.4375
850,576.1847,0.97838557,303.7594,1.5622301,0.9217116,360.39417,0.04263869,0.0077251713,0.00056898454,0.0006242622,0.98784786,1.0716655,1.0265877,0.19614679,0.20694117,0.59173185,0.6201715,0.37343144,0.014358108,0.0,0.0,0.04814189,0.02787162,0.0,2535.5962,9486.971,40292.223,15.890631,0.009952456,0.08497344,29722326.0,24572274.0,0.0,1.2095879,0.3451979,534.75
851,1015.0455,1.3602413,762.9916,1.4317985,1.0054853,275.95193,0.023541007,0.011146234,0.0030895516,0.0003541689,1.9816566,0.7849041,0.75688714,0.104896024,0.36616242,0.5173032,0.8363087,0.28836873,0.012427606,0.00024131274,0.0,0.16928089,0.021718148,0.0,4349.8496,17204.496,56750.477,13.046537,0.014386521,0.13554999,50713748.0,60167420.0,281.25,0.8428733,0.35159266,607.5
852,887.1041,1.0203981,665.9149,1.379893,1.0494148,200.61028,0.04780335,0.007341799,0.0012447309,0.00046361014,1.1018872,0.82390064,1.0608923,0.15347561,0.3469211,0.47113362,0.77045125,0.3488176,0.029681467,0.0013272201,0.0,0.068774134,0.018219111,0.0,3056.954,11405.055,43487.17,14.225655,0.012217265,0.106838435,41186856.0,39686776.0,0.0,1.0377979,0.38416988,611.5
853,615.0299,1.4400957,471.33173,1.5296474,0.90939784,457.5749,0.028708298,0.01001458,0.0024428645,0.00018765731,1.6785628,1.0326686,0.7805993,0.23223521,0.23832588,0.64395237,0.58556247,0.3229971,0.0063947877,0.0,0.0,0.14864865,0.011944981,0.0,3339.4304,12266.156,41405.02,12.398827,0.01270568,0.1077825,38876564.0,38548868.0,62.5,1.0084991,0.4011824,689.5
854,806.42004,0.7854318,687.4756,1.2886206,0.77201974,395.99426,0.033045992,0.0132317,0.003972808,0.00025136574,1.2823331,1.1378596,1.1307131,0.094426095,0.30081016,0.41488096,0.71146667,0.2607384,0.021356178,0.0015685328,0.0,0.13067085,0.0071187257,0.0,2855.1658,11521.54,49700.406,17.407188,0.0099821575,0.10070906,28734256.0,27691816.0,0.0,1.0376444,0.28824806,424.125
