theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d180_reach_d5,d180_reach_d10,d180_reach_d15,d180_reach_d20,d180_has_B,d180_has_A,d180_has_S,d180_p50,d180_p90,d180_p99,d180_p99_p50,d180_mean_bonus,d180_p99_bonus,d180_sink,d180_inflow,d180_refund,d180_sink_ratio,d180_drop7,d180_spare_total,balance_loss,balance_score,obj_growth,obj_rarity,obj_economy,obj_fun
10000256,1071.6504,1.0830483,793.7588,1.5526335,0.9903984,161.68977,0.03704555,0.004828308,0.0015460951,0.0003484924,1.9401755,0.7904313,0.8757295,0.12540776,0.37506124,0.40518275,0.5576185,0.47828186,0.02232143,0.0,0.0,0.4037162,0.09242278,0.00012065637,9250.399,34887.883,119072.26,12.872121,0.045279652,0.2789727,276747900.0,325077950.0,4781.25,0.8513153,0.328306,2539.8125,0.38960564,0.71962863,-0.15939671,-0.0,-0.0013152957,-0.07830599
10000467,1106.9879,1.0047249,569.4175,1.6910933,1.0870265,276.2073,0.03178782,0.011687228,0.00056339335,0.00065166526,1.3349428,0.9176159,0.94052833,0.0839125,0.3513885,0.70233387,0.75145715,0.5030164,0.0063947877,0.0,0.0,0.3868243,0.14551158,0.00012065637,10134.179,32954.45,117684.69,11.612652,0.042317815,0.2917688,265026930.0,311817000.0,13312.5,0.8499075,0.31624037,2757.8125,0.3901846,0.7193289,-0.15662162,-0.0,-9.250641e-05,-0.06624037
10000284,1055.0444,1.2200303,614.3668,1.5812216,0.7564067,160.46228,0.026720796,0.014585795,0.0011136372,0.00048230443,0.5411427,1.0663289,0.9283909,0.124022335,0.34672287,0.5369776,0.55713177,0.50036204,0.015202703,0.0,0.0,0.5675676,0.15335426,0.0003619691,9777.848,33629.53,109012.27,11.148903,0.055162814,0.35472423,319643520.0,367943000.0,0.0,0.8687311,0.3581081,3196.625,0.39081392,0.71900344,-0.14515933,-0.0,-0.018731058,-0.1081081
10000430,1087.8748,0.9364988,698.9054,1.5814914,1.1515366,150.24953,0.030480847,0.0070696715,0.0016351326,0.00029496945,1.0113065,1.1378324,0.78126323,0.15394467,0.34246302,0.5452129,0.6726476,0.48238415,0.019184362,0.0,0.0,0.40094113,0.074927606,0.0,8567.197,32906.992,98964.53,11.551564,0.042804018,0.25804484,240907940.0,282621700.0,1250.0,0.8524005,0.28112936,2280.75,0.39087147,0.7189737,-0.15843149,-0.0,-0.0024004579,-0.03112936
10000032,1178.6311,1.181895,638.5536,1.5705199,1.0478374,190.68256,0.03238135,0.014456566,0.0024290462,0.0006626142,1.2648609,1.1683997,1.1714448,0.0826575,0.18069029,0.6543306,0.76075953,0.5313707,0.030888032,0.0,0.0,0.6766409,0.21271718,0.0021718144,14647.111,41435.863,147564.66,10.074659,0.059098218,0.3860637,349438000.0,412850500.0,89562.5,0.8462197,0.38175678,3648.4375,0.39119175,0.7188082,-0.16048266,-0.0,-0.0037803054,-0.13175678
10000033,1124.0979,1.127827,675.3001,1.6026443,0.9630786,159.6502,0.034877595,0.0041644885,0.0010589892,0.0006787282,1.4849784,0.8370435,0.7669792,0.08359452,0.20716347,0.7003192,0.8309105,0.49070948,0.029078186,0.0,0.0,0.40082046,0.17386582,0.00012065637,12549.146,40598.793,140189.17,11.171211,0.047248486,0.3616465,289758000.0,353522000.0,5625.0,0.8196192,0.32722008,2535.5,0.39145684,0.7186712,-0.14021233,-0.0,-0.030380845,-0.07722008
10000190,897.0973,1.1124965,783.3786,1.4444993,0.87897146,151.96431,0.022341177,0.0035811383,0.0013819438,0.00036174693,1.2817101,1.1003819,1.0863125,0.083826706,0.27787262,0.67342144,0.7271737,0.56177604,0.06720559,0.00012065637,0.0,0.3797056,0.10183398,0.0,9648.254,36410.055,104117.84,10.791367,0.039667215,0.2796204,234957020.0,282937200.0,1656.25,0.8304162,0.24263996,1941.4375,0.39227387,0.7182495,-0.15457045,-0.0,-0.019583821,-0.007360041
10000354,1021.8519,1.0392053,737.5454,1.5618391,1.1130439,188.77673,0.025097964,0.003126312,0.0020608436,0.0005948762,1.805214,0.9495951,0.90185857,0.1551122,0.32278857,0.47534722,0.89581454,0.52775097,0.025337838,0.0,0.0,0.46754342,0.15106177,0.0,9782.375,35593.273,97237.33,9.940053,0.042907752,0.32376683,253402460.0,297891400.0,10000.0,0.85062534,0.2533784,2040.6875,0.39309528,0.717826,-0.16241312,-0.0,-0.0006253123,-0.0033783913
10000413,943.4391,1.1687037,546.37665,1.6600604,0.9150959,152.28911,0.029380608,0.005872026,0.0012638632,0.00029704467,0.5660727,1.1359819,1.2151556,0.11651769,0.23362362,0.693188,0.721543,0.4952944,0.011824325,0.0,0.0,0.42905405,0.09350868,0.00024131274,10454.334,35143.594,113125.97,10.820964,0.045598865,0.28577238,267832960.0,318465600.0,187.5,0.84101015,0.30767375,2532.8125,0.3933352,0.7177024,-0.15288128,-0.0,-0.008989871,-0.057673752
10000171,993.35016,1.4169383,658.4961,1.6506169,0.7966069,246.38353,0.016334277,0.007879091,0.0017197113,0.0005789973,1.3425645,1.015768,1.1308066,0.12105606,0.30884296,0.70388544,0.83733696,0.50265443,0.0055501927,0.0,0.0,0.5717906,0.20041022,0.00084459456,12493.611,43466.87,121817.01,9.750344,0.050225224,0.35249883,347925900.0,408365200.0,22250.0,0.8519505,0.27980214,2617.0625,0.39435914,0.71717536,-0.15710424,-0.0,-0.0019505024,-0.029802144
10000260,980.00793,1.4014231,787.14746,1.5931721,1.091321,178.64235,0.022574332,0.0030025626,0.0023240254,0.00013623544,1.0635033,1.0136213,0.8766475,0.085387975,0.37661165,0.49651074,0.68596643,0.49312258,0.030164093,0.0,0.0,0.5371622,0.06901544,0.00012065637,11653.244,46546.36,155148.06,13.313723,0.046949297,0.25342494,313863300.0,386247800.0,2062.5,0.8125914,0.28993726,2383.25,0.39445758,0.7171247,-0.13671333,-0.0,-0.03740865,-0.039937258
